,"('PS pilot (base)', 'Use and biowaste')","('PS pilot (base)', 'Use and incineration')","('PS pilot (cellulose)', 'Use and biowaste')","('PS pilot (cellulose)', 'Use and incineration')","('PS pilot (mannitol)', 'Use and biowaste')","('PS pilot (mannitol)', 'Use and incineration')","('PS pilot (PLA5)', 'Use and biowaste')","('PS pilot (PLA5)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and biowaste')","('PS pilot (mannitol) nbu', 'Use and incineration')","('PS pilot (mannitol) nbu', 'Use and biowaste')","('PS pilot (PLA5) nbu', 'Use and incineration')","('PS pilot (PLA5) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and incineration')"
31,4.549336689418287,5.5488991687788145,1.9399527311232916,3.0420591118075198,1.235939247703408,2.5183633532275964,1.1702116568893426,2.610534697839056,3.900019902169264,2.4253588518269864,2.2877125464208756,4.0421479770928,6.481297801007174,5.270021942283492,3.7733358708326095,1.8645081770176457,6.016811377491612,4.4933508206413535,1.9813974609580902,3.374404540015853
32,2.818265483299265,4.209037451400728,6.426371955203011,7.825159079179006,2.854672772997357,4.188373666260472,2.860988924522556,4.207210640800531,3.361838982550166,1.9578978614176414,3.192939151916031,4.465268488303613,7.7080581547956495,6.613774514002859,6.096663520389496,4.43558293992948,4.833043514966349,3.144218424010796,2.4173278697603564,3.563383983992679
33,-2.1325395309411928,-0.9264215930692159,-8.312772187278048,-7.207663738036382,1.4804443228190718,2.892911433280148,1.2151244350869614,2.719675672375811,-3.626886177126937,-5.015837652856974,1.9962043014021171,3.1861065698738207,4.928983873753488,3.6103007428718517,3.850359576312597,2.6331800036757937,7.041493053769769,6.130380622927392,4.8465370259559855,6.381088792147738
34,2.239200793368704,4.002138470219311,2.1237797560966407,3.236556821379959,2.8682028568052997,4.6663328964821105,1.192510050123981,2.271368097617441,4.130346655556489,2.547079596784015,1.3497100751190243,2.841502733223864,5.566335209437996,3.9735041059092966,6.057081566001473,4.783161589952903,2.909900317421897,1.7803678466248631,3.4931434401255075,4.890515993984059
35,2.5594947689494942,3.916825882154782,2.738620099900739,4.0306910006979875,3.7892165275323433,5.274174046193812,1.9680731202627264,3.422154999567889,4.28692459479975,2.2909414477636436,2.119171854923235,3.6561664872154656,4.380089013320689,3.184949426389963,7.04746857702309,5.996973278982028,3.8936795424616077,2.3895189353238244,3.223749492451631,4.3079336304247065
36,6.514291093680746,7.609865041662976,2.2554177837484684,3.871157008944428,3.6401886927247533,5.2617999027709645,2.395849383540287,3.4188961924267116,4.097059809250912,2.8991695185715645,2.274709724028792,3.862163536622084,3.2362056973618825,2.185355713950526,3.4195928937110405,2.024960337977693,5.234933869824372,3.646532234126303,1.145360645906249,2.765342287497558
37,2.672521986895503,4.949941055909809,1.1896269550534615,2.7862290102841962,1.3210031288824027,2.8442867096314055,2.6727080611708094,3.913697483142288,4.709526188315513,3.6555074365574147,5.502797076836426,7.306840632728719,4.378270863634334,2.913055292212574,3.058422185626962,1.6716194533344855,6.237580335358983,4.460281330808486,1.2734159777769456,2.7178255709104437
38,4.3288277883872635,5.750307591293385,2.1827706664473276,3.823455672662324,4.1874267708595365,5.280019377243041,1.3970431469366984,2.8950219281050535,6.57153119454465,4.852971705062809,2.2361437562135316,3.4886757936703963,6.511839675048991,5.320349725458248,3.233371016157215,1.965639470930896,5.9600864872021955,3.9137752212762296,2.079303538717145,3.3180508849889367
39,0.6771562869053858,2.9639852881531166,0.5742195185603014,1.576487685964453,1.7839764704523442,2.920637600449949,0.41960181549327435,1.557074963485888,0.7994667643246967,-0.08283475817368124,2.042264991822112,3.3875452076428725,3.2611919037374406,1.9987045390103666,4.074317844102851,2.5859291835276594,2.87942538147102,1.9908303369903035,3.6472867236886413,5.544254724535007
40,0.48044875658655206,1.9967579505107516,1.1453023166184773,2.677993617605763,0.07829104740008708,1.512288317630285,0.3114603904536676,1.647551628382304,0.6813514818074471,-0.00612225828182833,2.3317248314695656,3.45269763425041,4.9172540399913895,3.6191441258017973,7.924475247721379,6.642523773666667,8.330346949129654,6.664016078477413,3.2838311242777225,4.318923496248785
