,"('PS pilot (base)', 'Use and biowaste')","('PS pilot (base)', 'Use and incineration')","('PS pilot (cellulose)', 'Use and biowaste')","('PS pilot (cellulose)', 'Use and incineration')","('PS pilot (mannitol)', 'Use and biowaste')","('PS pilot (mannitol)', 'Use and incineration')","('PS pilot (PLA5)', 'Use and biowaste')","('PS pilot (PLA5)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and biowaste')","('PS pilot (mannitol) nbu', 'Use and incineration')","('PS pilot (mannitol) nbu', 'Use and biowaste')","('PS pilot (PLA5) nbu', 'Use and incineration')","('PS pilot (PLA5) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and incineration')"
470,2.409695476011305,2.768165159133054,2.6376977459424817,3.269832663210411,3.5564054179820594,3.9872182492653003,4.3162052564053575,4.605940390547676,5.643007777370979,4.785096903757259,2.338154587565127,2.660413248384795,11.210847909659853,10.80357707779858,2.261840547699056,2.0454183755351196,3.7425917677398215,3.171874636807508,4.100811836973077,4.4718830636130855
471,6.106297811665088,6.144506140069996,10.085595169552704,10.185076849062366,8.563436383149956,8.645868157817286,5.171823249311455,5.086619330338852,6.07956843949721,5.486452825829771,3.0419644731222526,3.3639445542477073,2.1059651393745633,1.5485171361595307,6.502625521079969,5.6715468425933615,3.840702001055715,3.2622667470918945,1.9556541810781085,2.678058027914415
472,1.3965757607508151,1.8617095849916474,2.9142946295218883,3.401136101424093,1.1053528766082379,1.3209190772205444,1.084861352484681,1.5603293390181834,1.6703693495043264,1.1057691191036156,3.020550150828691,3.6202866144964765,3.0941364754782037,2.7669468733040845,2.0006650853353887,1.5224730596319402,3.640652796400735,3.1963642157804864,4.4212577672340565,4.8238372581410935
473,3.2582474474631447,4.0895752447708915,1.4055733856021055,1.9281631971098032,5.39388476959413,5.832238033706126,3.006426313072906,3.290045840658184,4.58202234579359,3.878951306596844,1.8747450580793605,2.202621781445585,3.743783371624748,3.172815439300627,1.8222333837534113,1.1703973633687008,3.611446818954957,3.173241415271073,1.8867565614090755,2.5161043377150953
474,4.202773450585329,4.441673089035248,1.904300938006596,2.4540517969225397,4.556397751977364,4.728466011589881,11.236326407470735,12.188426914744445,2.7315978774593916,2.421885042687678,5.946894721272388,6.275554515135289,3.1991729882071507,2.691077107378797,5.635390433746122,4.939485457831348,4.590889222117953,4.106337010733836,11.366243476653093,11.578266674274719
475,1.7734558321280518,1.9768515323958975,4.968751885623244,5.764812095670872,4.46496059070093,4.602245178774109,4.325958195319115,4.5049884653325245,3.6436508297180463,2.909063209617638,3.13984310725029,3.8782543302792982,1.3645191395835603,1.1107211675813078,3.3817952178458235,2.913723544994522,4.351808493278633,3.9680202821028367,4.749347844522906,5.083870840625472
476,5.46313164704931,6.014824834858791,3.7681480124930844,4.572674750842407,1.4521864361653236,1.8332017909937146,3.477724313537347,3.7434120305013163,1.9811726181870104,1.612868416284488,5.702224657026531,6.236036972688365,2.526129019659815,1.9267182064580584,3.551355670074011,3.1596085149712847,3.026359499151089,2.799494976676071,1.5205311529027823,2.0916102245898767
477,2.4365854948356493,3.023621660513218,1.8944851795068056,2.2098458242164396,3.6716638768666767,4.132090690974468,3.0868101791973728,3.657581798718535,5.625884945726221,4.952977256906726,2.0482691634969505,2.3345565264531247,5.483229857527679,5.115919152470058,2.987073387647794,2.7124004951158676,3.2719483928522677,2.5566675946279487,0.6744041246166003,1.177949922036657
478,1.8158382566355455,2.4158131069623296,3.447894009597427,3.7930502417458682,2.7853811933513093,3.41033541547978,7.057965524129101,7.202079129452312,3.4545333875879933,2.6954903610152527,1.9626401643666282,2.3912313286315148,6.800071414180628,6.109495194395019,4.760678869708943,4.43924520177539,13.299968068731657,12.974543788499195,2.893309420991442,3.550258638742839
479,0.8188985325950939,1.0981335189279728,1.5566380545601657,1.9686897298148396,0.7250926599479506,0.8697649015846652,0.7956361825101202,1.6876881812663087,1.0442569078260473,0.5553018712123262,9.644647696739236,10.234711315569175,2.6242481551510797,2.3745326295841265,8.447883774967798,7.915194484705869,1.9802888660853533,1.6356742093788952,5.736072377336086,6.468505418990897
