,"('PS pilot (base)', 'Use and biowaste')","('PS pilot (base)', 'Use and incineration')","('PS pilot (cellulose)', 'Use and biowaste')","('PS pilot (cellulose)', 'Use and incineration')","('PS pilot (mannitol)', 'Use and biowaste')","('PS pilot (mannitol)', 'Use and incineration')","('PS pilot (PLA5)', 'Use and biowaste')","('PS pilot (PLA5)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and biowaste')","('PS pilot (mannitol) nbu', 'Use and incineration')","('PS pilot (mannitol) nbu', 'Use and biowaste')","('PS pilot (PLA5) nbu', 'Use and incineration')","('PS pilot (PLA5) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and incineration')"
0,-0.04961283534553431,0.6991095876410476,0.7734160230126758,1.6751499315727778,-0.003973605331508728,0.7733494893039116,0.05650041047137981,1.2146676163082257,1.2667552318468704,0.34480909917914676,-0.42626827208924867,0.42680487518606625,0.5046092143360015,-0.24262066499278875,0.5840144446161536,-0.2402905327797476,0.7173114248952339,-0.2275006904860508,0.18243921499390867,0.991187225792293
1,-2.134167367871595,-1.3249442335478931,-2.35015286451414,-1.2221373722208952,-3.2990873003533445,-2.485422721711615,-0.15285932606307462,0.8151349486034362,0.5894749513689064,-0.5538345297599996,-0.11811931555322577,0.927162860749972,0.2752400499269241,-0.5791328813934411,0.8257962094755638,0.07808420957404186,0.5348739320419064,-0.2584363522198823,-1.6121182211697953,-0.6746939344422445
2,0.24980769884518558,1.0459131257880012,0.01643302047543057,0.8832991436706349,0.2534043156592735,1.3271213352374662,0.910935707575699,1.5561779512711198,2.099153124348092,1.1853183656832675,-2.033468784357483,-1.1193110046761146,1.6007982760665715,0.1693395323404858,0.7200675405551521,-0.1488789720882295,0.8640062192070095,-0.19312656514021526,0.8816236437759243,1.6611550688670746
3,-1.7914271921564366,-0.7454715649531463,-0.29387375450711706,0.6095061311960066,-4.9814940473060565,-4.049297798734319,-4.2093458820323475,-3.326747388304914,-3.8375208368617755,-4.707908033161439,-0.0702197046175506,1.0065065619336169,0.8356928584767395,-0.24208070445437638,1.3940033568512815,0.38930638890596675,0.6646498921795333,-0.21979736644551676,-0.07534807904113688,0.9367670800094456
4,-0.36864346620181315,0.5916442030066301,-0.5241066568750156,0.34310491232465007,0.07283309478340999,1.1255183509633535,0.12225831442383045,1.2608599569327656,0.7985225803610367,0.1452132379804195,-0.2053781777215532,0.7398868996296012,0.5272574469463133,-0.6559235759937906,0.9470210226407645,0.057253006621635266,0.5008888104981913,-0.327088698079163,-0.03818671522366492,1.0377017897224419
5,-0.7740446903182877,-0.11504228099458078,-1.1855883855804326,-0.38267115841792965,0.868695188653135,1.6298713364963,1.127868309082543,2.033252325406307,-0.6920112339327065,-1.401173071940772,-0.177239406858272,0.786766017755787,-0.8812702581246198,-1.7917008765534617,0.8049780581001718,-0.02540792093985257,-2.520495298332728,-3.5201736403647703,-0.2551046098493712,0.6535258327372234
6,-0.4224634429611067,0.6778859329261104,0.13841441277062005,1.0399937885896149,-0.2284229253336683,0.8484166960433354,0.09661045417983166,0.8867979533528423,0.6364942958570678,-0.28129318134890025,-0.04846390474116314,1.0679155890435308,0.6000726721782086,-0.43465384771880683,1.1225061000922851,0.011075157237240493,0.7207856938367968,-0.060594572068589106,-3.738224353269031,-2.5089088465783598
7,0.22539390716628244,1.214250751232678,0.3177647814224014,1.4586351718485615,0.35776502149363537,1.2717943316723017,0.24808184009750311,1.194752690968002,0.8237346684466018,0.09978295805232858,-2.0401689392760383,-0.9758997767663183,-1.1129485265547021,-1.9698256776661403,0.48431895756124516,-0.7725587125927859,1.384529491524082,0.34967691516229127,-1.4817137945584884,-0.6820156397413587
8,0.7765784624611214,1.803135103489911,1.0097118563349683,1.8500522197723066,-0.12819106094877658,0.8426241039327885,0.8606303579711982,1.6241097050486355,-0.1541112325772927,-1.1204701280906824,-1.2053243260790618,-0.464487409362086,1.4225594634937222,0.4158282341747293,0.9401535076474908,-0.17517608511355448,0.26197764462197987,-0.6431017815598972,-0.27595550611701913,0.5363501547361624
9,-1.0330277349516896,0.03367628936172209,-0.7559521267561401,0.07205182815681588,-0.7442404720006133,0.3954761265024747,-0.29573147257367766,0.715171038991662,0.6983136584362616,-0.06033842615440406,-0.5657404413986827,0.12704742673350092,-0.5647062393327665,-1.2899071406879337,1.253481230762806,0.05099824475562142,-0.5009285739640962,-1.2949596501648628,-0.13504607136489766,0.7688891721376496
10,-0.5792970665584184,0.46339021802805647,0.4060365079494401,1.4110239592373828,-0.2574416788535634,0.9563800762128128,1.0939434439450406,1.912392262504122,-0.0019508721826864829,-0.9497558496170624,-0.23124449786444226,0.9162499203604397,0.5629294353223517,-0.5080079191909784,1.5258272448867,0.3849532954026408,0.7460467031555246,-0.18884075723776375,0.07879910937506344,1.2247560904958352
11,-0.0448975372780076,0.760397408038523,0.09062550860972168,0.986200767252235,-0.1422506497701619,0.8320190244569693,0.30692032576342226,0.9620083480741646,0.9674767067708752,0.15147168888438536,-1.6809181445089365,-0.8898726942784362,-0.7080180603323898,-1.5580351118077915,-0.6316804357135927,-1.3502121390615096,1.3029375949066637,0.10633577664501942,-0.40838874759921845,0.5107973911645766
12,-3.0900952046523718,-2.001602655914626,-1.4694096222227204,-0.537985411659548,-1.8273142011496948,-0.7497903766506521,-0.12833715968480927,0.7592979823955391,-1.5217334930302353,-2.3454865784345635,-1.7401366803450649,-0.6931223342722805,-1.9012982262373264,-3.0687800592955807,0.13938910157579984,-0.8892970763249062,1.6041865804774955,0.2637740684737706,0.00995881483895325,0.8387014711156825
13,-2.4438899823679034,-1.2145486395717826,-0.10612059444367108,0.6572278581725842,-0.08462716765559244,0.5589738551963219,-2.7827648948542953,-2.1708657903649393,1.4846007411398876,0.8629656314656826,-0.550241134826511,0.2753855148773269,-0.48574798874066977,-1.4495790348107673,-1.3910591967130577,-2.5081111755799563,1.195895615480029,0.3056973184366451,-1.8406696549017316,-0.8437624933718773
14,-4.537249831380457,-3.587173962212565,-1.4127665640392624,-0.5551141744061254,-1.8396253252353685,-0.9145125413210142,-1.5175669122348778,-0.6602290364197959,1.0955024654901726,0.12341869404848207,-0.5210337194727579,0.44384795417220724,1.1963515343538667,0.43792392258834767,0.9695481168473904,-0.012227426020299522,1.5489249518159667,0.41689641574327235,0.15462172759470197,0.9745291648383881
15,-1.0313946511812448,-0.21214909435092685,-6.883819891575656,-5.474304637478797,-0.3788152472956856,0.49702917568030724,-2.5086239789803826,-1.7219171588934499,-1.1789796698022441,-2.0132658536440884,-1.1786091550502575,-0.22918126140435066,0.6523997955503416,-0.40499754330393917,-0.1703549324117405,-1.1643583208812642,1.0191648895763754,-0.11788122354468397,-2.059126871397649,-1.149291215526189
16,0.07256629585443145,0.9678018109329225,-0.6299372327892624,0.1716444917132797,-0.32696847869560175,0.6270279821054152,-0.1497566889501757,0.8031091865447658,1.274681679209032,0.12165657833193477,-1.1393017221748671,0.08497542021656614,-0.07428278518167711,-0.9366362286861876,0.1373376272178162,-0.9065626860015649,1.1572917337508708,0.10597344297148197,-0.2372755942211375,0.5676260202650011
17,-0.8925340651473371,-0.17000833267779436,-0.7136525785687462,0.2155372579238627,-2.4207196247101646,-1.3830124973428841,-0.514854306002486,0.2639865360185698,-0.5244300368841285,-1.2927114911289497,0.3252083889636854,1.23875929745065,0.41967912348051734,-0.45750297889085556,1.1495815515047294,-0.0251739771865908,0.7082479154772173,-0.1718783956578488,0.2976973096141525,1.254484757515913
18,-1.8837451386909527,-0.9694710256641096,-0.012806231966481407,0.8399661767394275,0.7380514912406548,1.659412706796797,1.4516635590171363,2.4824814614407704,-0.6850511429155075,-1.2748853121833352,-0.15458971092608384,0.7085830551212889,0.5485798706231768,-0.5942808573693357,0.4570695749653285,-0.5434785198254805,0.13903260178521745,-0.9633608007295686,-0.4779148807600527,0.5670508913812027
19,-1.2262635139660945,-0.441371312225901,-1.333396398633734,-0.5209228340155224,-0.5106089341239095,0.4479461077683668,-9.348670473683274,-8.039398625997077,-0.38522624347831,-1.039351050000179,0.019619969214311438,0.8845700092017849,-0.6432002245564525,-1.6232933147250286,0.4071335344931628,-0.8121132075511691,-0.4870881762310023,-1.4178381663633972,-0.5810298697077164,0.4686768386532143
20,-1.8035848836644848,-0.8893079701246244,-0.4936264841448607,0.45403870963144566,-0.13979730592842682,0.8103623518703775,-1.540855402427939,-0.38737012104224466,0.8862975503698605,-0.13472715667157525,-0.0480355247255727,0.8866115632854392,1.4265301583088992,0.202400975435594,0.8063902985811753,-0.031237883042227917,1.104217577333936,0.09409126648477516,-0.6403880302913924,0.47997242121660333
21,-1.0968071650434965,-0.22308373424818925,-0.07585766583349693,0.7792503064769926,-5.16449063779931,-4.256999814893139,-0.1828517441376076,0.6238152852044582,0.16735575635739705,-0.6993409106464634,-0.6518624731453178,0.17858434173771512,0.6169760745424737,-0.28111148888576853,-0.22907920439021986,-1.3268859178333803,0.8010311075191325,0.10595392568539871,0.021665115558205043,1.0420764280724852
22,-0.23955119500620833,0.7645947726601336,0.5010444335503178,1.6552931867574394,0.11661420635676825,1.2301968949492559,-1.143500325984322,-0.42910927930495935,0.46340002486249937,-0.27156432381872975,-0.5443263358419739,0.49825612453784685,0.9236271813974531,-0.12046732081620362,-1.5036700408652475,-2.399037384960622,0.7660890310897661,-0.12455995201326633,-3.8449422831927977,-2.7219826490024155
23,1.7465494791353982,2.313942450887984,1.9859877128680263,2.99088314396143,1.8261282578496862,2.790854448711762,1.1452138786251855,1.947822365873814,1.9683626792173385,1.0330835333882034,0.14585404322563186,1.2782464141407737,-3.5818987185142537,-4.796026590744956,0.7757289732759786,-0.07445985174492739,0.8854859269911418,-0.07656915669478988,0.22321442008799877,0.9508847106316635
24,-2.1385401223419396,-1.617643407313621,-1.3530851004828606,-0.562543182031784,0.6601931033535573,1.778743527230344,-0.625627565504477,0.002625333829305447,-0.96600547795209,-1.5010879258091807,1.205679724595132,2.1682880123317996,0.6341482323362979,-0.2656636115407395,0.8823848919028947,-0.360553698160138,1.3441548194993818,0.27634466030996435,-0.38031265628935557,0.3887977017467903
25,0.21770124828376558,0.9681194941663287,0.4050465128452124,1.593955250888342,0.22748223878719118,1.0470746517557434,0.3061172062922879,1.4404495580536865,1.167608239760235,0.19083497119483128,-0.9756090577698234,-0.20095974554326232,0.38606489350745843,-0.3668779877201028,0.19655026963972377,-0.8512569396139867,0.1650926240024898,-0.6182545409262254,0.0454629387195086,0.9615404867428278
26,-1.5133978007281692,-0.714239739690346,-0.8891917561196793,-0.11247614231995423,0.16246787377084962,1.0751621145815364,0.38627575826797295,1.193874280355559,1.9570739811082012,1.253466209916548,-0.36179848560367334,0.5579827841805044,-0.544430345092851,-1.6844380409656594,0.386535111494769,-0.6436913508871702,0.8470089344670868,0.03512196418746142,-0.36746613528025734,0.41528669297501125
27,0.11336126048786173,0.9858192751748556,-0.4589349098427463,0.4169760755552327,0.10111428167424724,0.8742074544077525,0.8719312789123677,1.6909484180606462,1.1228714334909515,0.15455717920335055,-0.5017612347433992,0.4722641361974935,0.06221832105173011,-0.7887292992814091,-0.25618980305142697,-1.1380507516528824,0.5614943603657464,-0.5083747600481561,-0.18044185444758032,1.1805335931851952
28,-0.0217443856506204,1.2616951570905799,-0.24621931566535332,0.5451608454151192,-0.7332567962166487,0.21106243148820114,0.31052723168098584,1.6028112520699545,1.2209364427472416,0.46991862740781515,-0.08055480746862102,1.0242546917870172,1.2833769503876313,0.3061954025000365,0.5507179381747649,-0.2499532079146407,0.8596404839427285,0.06295972552856799,0.19883220573619867,1.196815200302935
29,-1.4552924527754927,-0.6290435838464677,-0.8033627314963164,0.05703896082893782,-0.9880330394779795,0.17278177296097272,0.06555582072849442,0.8946979675780597,0.17247772403145012,-0.8129322348084744,-0.2094910539213941,0.8139577914579452,0.46824089071458375,-0.5063791634085588,-0.08583615781084318,-1.0815120261660658,1.0935481536731704,0.2612468692905558,0.03791646522011159,1.2521700856885425
30,-1.7664410108159236,-0.8343081962748186,0.08061917410010297,0.9767542193976886,-1.323053591666688,-0.2954212574163271,0.1246218290915623,1.0902245784165312,0.5698912825304994,-0.2972893917590846,-0.21138864529690948,0.6327508001309373,-0.9641773312233738,-1.818717578700084,0.9706751221401213,0.21339892261658255,-0.36675446635978176,-1.2164112016850932,-0.588260155702337,0.4590710166232077
31,-2.1903127040128396,-1.2559722715892887,-0.6796912991151823,0.09072942313481214,-0.5323202393022106,0.48142800356061116,-0.25176549113334634,0.852626767358175,1.2923470490672646,0.15350147344440626,-0.08184812711931067,0.9790792800280197,-0.34387638127222925,-1.227185685512729,1.2120492787249484,0.14409980789277227,-0.2177591407757115,-1.3458899369740691,-0.07202487720287992,0.8917615111593107
